id,campusName,academicFieldName,season,subjectName,dayOfWeekPeriod,locationName,lessonModeName,timetableYear,faculties,entryNumber,syllabusDetailUrl
2364,日吉,体育,春,体育学講義Ⅰ（スポーツコーチング概論Ⅰ）,月4,坂井 利彰,対面授業（主として対面授業）,2023,['体研'],32550,detail?ttblyr=2023&entno=32550&lang=jp
2365,日吉,体育,春,体育実技Ａ（空手）２８,月4,久保田 正美,対面授業（主として対面授業）,2023,['体研'],38990,detail?ttblyr=2023&entno=38990&lang=jp
2366,日吉,体育,春,体育実技Ａ（テニス）２５（初級）,月4,寺田 好秀,対面授業（主として対面授業）,2023,['体研'],39556,detail?ttblyr=2023&entno=39556&lang=jp
2367,日吉,体育,春,体育実技Ａ（トランポリン）２４,月4,棟朝 銀河,対面授業（主として対面授業）,2023,['体研'],86735,detail?ttblyr=2023&entno=86735&lang=jp
2368,日吉,体育,春,体育実技Ａ（器械体操）２０,月5,久永 将太,対面授業（主として対面授業）,2023,['体研'],38617,detail?ttblyr=2023&entno=38617&lang=jp
2369,日吉,体育,秋,体育学講義Ⅱ（ｽﾎﾟｰﾂ・ｲﾝﾃｸﾞﾘﾃｨ寄附講座）,月5,坂井 利彰,対面授業（主として対面授業）,2023,['体研'],46423,detail?ttblyr=2023&entno=46423&lang=jp
2370,日吉,体育,春(特定期間集中),体育実技Ｂ（アウトドアレクリエーション）４０,特殊,野口 和行,対面授業（主として対面授業）,2023,['体研'],39025,detail?ttblyr=2023&entno=39025&lang=jp
2371,日吉,体育,春(特定期間集中),体育実技Ｂ（山岳（クライミング））１５,特殊,溝渕 明 他,対面授業（主として対面授業）,2023,['体研'],38621,detail?ttblyr=2023&entno=38621&lang=jp
2372,日吉,体育,春(特定期間集中),体育実技Ｂ（セーリング（ヨット））２５,特殊,真行寺 誠 他,対面授業（主として対面授業）,2023,['体研'],38602,detail?ttblyr=2023&entno=38602&lang=jp
2373,日吉,体育,春(特定期間集中),体育実技Ｂ（ビーチバレー）３０,特殊,石手 靖,対面授業（主として対面授業）,2023,['体研'],38660,detail?ttblyr=2023&entno=38660&lang=jp
2374,日吉,体育,春(特定期間集中),体育実技Ｂ（マリンスポーツアクティビティ）２５,特殊,鷲見 全弘 他,対面授業（主として対面授業）,2023,['体研'],28571,detail?ttblyr=2023&entno=28571&lang=jp
2375,日吉,体育,秋(特定期間集中),体育実技Ｂ（スキー）５０,特殊,吉田 久彦 他,対面授業（主として対面授業）,2023,['体研'],38636,detail?ttblyr=2023&entno=38636&lang=jp
2376,日吉,体育,秋(特定期間集中),体育実技Ｂ（スケート）３０,特殊,高橋 毅 他,対面授業（主として対面授業）,2023,['体研'],38655,detail?ttblyr=2023&entno=38655&lang=jp
2377,日吉,体育,春(学期後半),体育実技Ａ（バックカントリースキル）１４（カヤック）,"火3/土1,2,3,4,5",野口 和行,対面授業（主として対面授業）,2023,['体研'],85925,detail?ttblyr=2023&entno=85925&lang=jp
2378,日吉,体育,秋(学期後半),体育実技Ａ（バックカントリースキル）１４（バックパッキング）,"木4/土1,2,3,4,5",野口 和行,対面授業（主として対面授業）,2023,['体研'],87067,detail?ttblyr=2023&entno=87067&lang=jp
2379,日吉,体育,春,体育実技Ａ（ボディコンディショニング）１５（ヨガ）,土2,奥山 靜代,オンライン授業（主としてオンデマンド形式）,2023,['体研'],42098,detail?ttblyr=2023&entno=42098&lang=jp
2380,日吉,体育,春,体育実技Ａ（自動車）２０（初級）,木1/木2,土屋 江里子,対面授業（主として対面授業）,2023,['体研'],16838,detail?ttblyr=2023&entno=16838&lang=jp
2381,日吉,体育,春,体育実技Ａ（水泳）２５,木1/木2/火2,鳥海 崇,対面授業（主として対面授業）,2023,['体研'],16455,detail?ttblyr=2023&entno=16455&lang=jp
2382,日吉,体育,春,体育実技Ａ（テニス）２５（初級）,木1/木2,宮本 千晶,対面授業（主として対面授業）,2023,['体研'],9114,detail?ttblyr=2023&entno=09114&lang=jp
2383,日吉,体育,春,体育実技Ａ（バスケットボール）２４,木1/木2/木3/水1/水2/水3,永田 直也,対面授業（主として対面授業）,2023,['体研'],17318,detail?ttblyr=2023&entno=17318&lang=jp
2384,日吉,体育,春,体育実技Ａ（バドミントン）２０（初級）,木1,平野 泰宏,対面授業（主として対面授業）,2023,['体研'],39484,detail?ttblyr=2023&entno=39484&lang=jp
2385,三田,体育,春,体育実技Ａ（合氣道）３０,木2/木4,藤平 信一,対面授業（主として対面授業）,2023,['体研'],31064,detail?ttblyr=2023&entno=31064&lang=jp
2386,日吉,体育,春,体育実技Ａ（気功）２３,木2/木3,河乃 建仁,対面授業（主として対面授業）,2023,['体研'],16933,detail?ttblyr=2023&entno=16933&lang=jp
2387,日吉,体育,春,体育実技Ａ（剣道）２０,木2/木3/火2/火3,吉田 泰将,対面授業（主として対面授業）,2023,['体研'],40025,detail?ttblyr=2023&entno=40025&lang=jp
2388,日吉,体育,春,体育実技Ａ（スマートウォーキング）２０,木2,山内 賢,対面授業（主として対面授業）,2023,['体研'],77461,detail?ttblyr=2023&entno=77461&lang=jp
2389,日吉,体育,春,体育実技Ａ（バドミントン）２５（中級）,木2/木3,平野 泰宏,対面授業（主として対面授業）,2023,['体研'],39192,detail?ttblyr=2023&entno=39192&lang=jp
2390,日吉,体育,春,体育実技Ａ（バレーボール）３０,木2/木3,野口 和行,対面授業（主として対面授業）,2023,['体研'],16216,detail?ttblyr=2023&entno=16216&lang=jp
2391,日吉,体育,春,体育実技Ａ（フットサル）２５,木2/木3/木4,福士 徳文,対面授業（主として対面授業）,2023,['体研'],17337,detail?ttblyr=2023&entno=17337&lang=jp
2392,日吉,体育,春,体育実技Ａ（フライングディスク）２５,木2/木3,村山 光義,対面授業（主として対面授業）,2023,['体研'],77514,detail?ttblyr=2023&entno=77514&lang=jp
2393,日吉,体育,春,体育実技Ａ（ボディコンディショニング）１５（エアロビクス＆ヨガ）,木2/木3,奥山 靜代,対面授業（主として対面授業）,2023,['体研'],14033,detail?ttblyr=2023&entno=14033&lang=jp
2394,日吉,体育,秋,体育実技Ａ（レクリエーショナルスポーツ）２０,木2/木3,村山 光義,対面授業（主として対面授業）,2023,['体研'],80502,detail?ttblyr=2023&entno=80502&lang=jp
2395,日吉,体育,春,体育実技Ａ（自動車）２０（中級）,木3,土屋 江里子,対面授業（主として対面授業）,2023,['体研'],17098,detail?ttblyr=2023&entno=17098&lang=jp
2396,日吉,体育,春,体育実技Ａ（水泳）２５（英語）,木3,鳥海 崇,対面授業（主として対面授業）,2023,['体研'],7731,detail?ttblyr=2023&entno=07731&lang=jp
2397,日吉,体育,春,体育実技Ａ（テニス）３０（中級）,木3,宮本 千晶,対面授業（主として対面授業）,2023,['体研'],54339,detail?ttblyr=2023&entno=54339&lang=jp
2398,日吉,体育,春,体育実技Ａ（フィットネストレーニング）２０,木3/木4,山内 賢,対面授業（主として対面授業）,2023,['体研'],16184,detail?ttblyr=2023&entno=16184&lang=jp
2399,日吉,体育,春,体育実技Ａ（ボディコンディショニング）１５（ピラティス）,木4/木5,板垣 悦子,対面授業（主として対面授業）,2023,['体研'],7363,detail?ttblyr=2023&entno=07363&lang=jp
2400,日吉,体育,秋,体育学講義Ⅱ（健康とスポーツの科学）,木5,山内 賢 他,対面授業（主として対面授業）,2023,['体研'],32545,detail?ttblyr=2023&entno=32545&lang=jp
2401,日吉,体育,春,体育学演習１０（トレーニング科学演習）,火1,稲見 崇孝,対面授業（主として対面授業）,2023,['体研'],46438,detail?ttblyr=2023&entno=46438&lang=jp
2402,日吉,体育,春,体育実技Ａ（ゴルフ）２２,火1/火2/火3,中島 世衣良,対面授業（主として対面授業）,2023,['体研'],27833,detail?ttblyr=2023&entno=27833&lang=jp
2403,三田,体育,春,体育実技Ａ（テニス）１４（中級）,火1,坂井 利彰,対面授業（主として対面授業）,2023,['体研'],32754,detail?ttblyr=2023&entno=32754&lang=jp
2404,日吉,体育,春,体育学講義Ⅰ（ｽﾎﾟｰﾂｺｰﾁﾝｸﾞとｱｽﾚﾁｯｸﾄﾚｰﾆﾝｸﾞ論）,火2,山内 賢,対面授業（主として対面授業）,2023,['体研'],33188,detail?ttblyr=2023&entno=33188&lang=jp
2405,日吉,体育,春,体育実技Ａ（エアロビクス）１２,火2/火3,清水 花菜,対面授業（主として対面授業）,2023,['体研'],15484,detail?ttblyr=2023&entno=15484&lang=jp
2406,日吉,体育,春,体育実技Ａ（サッカー）４０,火2/火3,須田 芳正,対面授業（主として対面授業）,2023,['体研'],39245,detail?ttblyr=2023&entno=39245&lang=jp
2407,日吉,体育,春,体育実技Ａ（太極拳）２０,火2/火3,高木 聡子,対面授業（主として対面授業）,2023,['体研'],8757,detail?ttblyr=2023&entno=08757&lang=jp
2408,日吉,体育,春,体育実技Ａ（テニス）２５（初級）,火2/水1/水2,村松 憲,対面授業（主として対面授業）,2023,['体研'],39757,detail?ttblyr=2023&entno=39757&lang=jp
2409,日吉,体育,春,体育実技Ａ（バレーボール）３０,火2/火3,細野 雅歳,対面授業（主として対面授業）,2023,['体研'],39704,detail?ttblyr=2023&entno=39704&lang=jp
2410,日吉,体育,春,体育実技Ａ（フィットネストレーニング）２０,火2/火3,小山 加楠,対面授業（主として対面授業）,2023,['体研'],15499,detail?ttblyr=2023&entno=15499&lang=jp
2411,日吉,体育,秋,体育学演習２５（BLS(ﾍﾞｰｼｯｸﾗｲﾌｻﾎﾟｰﾄ)演習）,火2,山内 賢,対面授業（主として対面授業）,2023,['体研'],30648,detail?ttblyr=2023&entno=30648&lang=jp
2412,日吉,体育,秋,体育学講義Ⅱ（ハイパフォーマンスとトレーニング科学）,火2,稲見 崇孝,対面授業（主として対面授業）,2023,['体研'],32932,detail?ttblyr=2023&entno=32932&lang=jp
2413,日吉,体育,秋,体育学講義Ⅱ（ｽﾎﾟｰﾂとｼﾞｪﾝﾀﾞｰ 〜女性ｽﾎﾟｰﾂを考える〜）,火2,奥山 靜代 他,対面授業（主として対面授業）,2023,['体研'],44105,detail?ttblyr=2023&entno=44105&lang=jp
2414,日吉,体育,秋,体育実技Ａ（フットサル）２５,火2/火3/水2/水3/水4,須田 芳正,対面授業（主として対面授業）,2023,['体研'],46605,detail?ttblyr=2023&entno=46605&lang=jp
2415,日吉,体育,秋,体育実技Ａ（レクリエーショナルスポーツ）１８,火2/火3,野口 和行,対面授業（主として対面授業）,2023,['体研'],703,detail?ttblyr=2023&entno=00703&lang=jp
2416,日吉,体育,春,体育学講義Ⅰ（スポーツ統計学の基礎）,火3,鳥海 崇,対面授業（主として対面授業）,2023,['体研'],32856,detail?ttblyr=2023&entno=32856&lang=jp
2417,日吉,体育,春,体育実技Ａ（水泳）２５,火3,樋口 裕輔,対面授業（主として対面授業）,2023,['体研'],96125,detail?ttblyr=2023&entno=96125&lang=jp
2418,日吉,体育,春,体育実技Ａ（テニス）３０（中級）,火3,村松 憲,対面授業（主として対面授業）,2023,['体研'],7700,detail?ttblyr=2023&entno=07700&lang=jp
2419,日吉,体育,春,体育実技Ａ（軟式野球）３０,火3,服部 智大,対面授業（主として対面授業）,2023,['体研'],29523,detail?ttblyr=2023&entno=29523&lang=jp
2420,日吉,体育,秋,体育学講義Ⅱ（スポーツ進化論）,火3,村山 光義 他,対面授業（主として対面授業）,2023,['体研'],33173,detail?ttblyr=2023&entno=33173&lang=jp
2421,日吉,体育,秋,体育実技Ａ（バドミントン）２０（中級）,火3,加藤 幸司,対面授業（主として対面授業）,2023,['体研'],17542,detail?ttblyr=2023&entno=17542&lang=jp
2422,日吉,体育,春,体育実技Ａ（水泳）２５,水1/水2/水3,鷲見 全弘,対面授業（主として対面授業）,2023,['体研'],75909,detail?ttblyr=2023&entno=75909&lang=jp
2423,三田,体育,春,体育実技Ａ（剣道）１０,水2/水3,吉田 泰将,対面授業（主として対面授業）,2023,['体研'],32520,detail?ttblyr=2023&entno=32520&lang=jp
2424,日吉,体育,春,体育実技Ａ（卓球）１６(初級）,水2/水3,常行 かおり,対面授業（主として対面授業）,2023,['体研'],40059,detail?ttblyr=2023&entno=40059&lang=jp
2425,三田,体育,春,体育実技Ａ（テニス）１４（中級）,水2,鳥屋 智大,対面授業（主として対面授業）,2023,['体研'],32481,detail?ttblyr=2023&entno=32481&lang=jp
2426,日吉,体育,春,体育実技Ａ（ハンドボール）３０,水2/水3,山内 賢,対面授業（主として対面授業）,2023,['体研'],39742,detail?ttblyr=2023&entno=39742&lang=jp
2427,日吉,体育,春,体育実技Ａ（バレーボール）４５,水2/水3,村山 光義,対面授業（主として対面授業）,2023,['体研'],7469,detail?ttblyr=2023&entno=07469&lang=jp
2428,日吉,体育,春,体育実技Ａ（フェンシング）１５,水2/水3,三宅 諒,対面授業（主として対面授業）,2023,['体研'],39427,detail?ttblyr=2023&entno=39427&lang=jp
2429,三田,体育,春,体育実技Ａ（ボディコンディショニング）２０（ピラティス）,水2/水3,板垣 悦子,対面授業（主として対面授業）,2023,['体研'],92853,detail?ttblyr=2023&entno=92853&lang=jp
2430,日吉,体育,春,体育実技Ａ（ボディメイクエクササイズ）２０,水2/水3,清水 花菜,対面授業（主として対面授業）,2023,['体研'],44143,detail?ttblyr=2023&entno=44143&lang=jp
2431,日吉,体育,春,体育実技Ａ（レクリエーショナルスポーツ）２５,水2/水3,野口 和行,対面授業（主として対面授業）,2023,['体研'],699,detail?ttblyr=2023&entno=00699&lang=jp
2432,三田,体育,春,体育実技Ａ（テニス）１４（初級）,水3,鳥屋 智大,対面授業（主として対面授業）,2023,['体研'],32333,detail?ttblyr=2023&entno=32333&lang=jp
2433,日吉,体育,春,体育実技Ａ（テニス）３０（中級）,水3,川島 颯,対面授業（主として対面授業）,2023,['体研'],39871,detail?ttblyr=2023&entno=39871&lang=jp
2434,日吉,体育,春,体育実技Ａ（ボディコンディショニング）１６（ヨガ＆ピラティス）,水4/水5,杉本 亮子,対面授業（主として対面授業）,2023,['体研'],66798,detail?ttblyr=2023&entno=66798&lang=jp
2435,日吉,体育,春,体育学講義Ⅰ（メガスポーツ・イベント論）,水5,村山 光義 他,対面授業（主として対面授業）,2023,['体研'],32894,detail?ttblyr=2023&entno=32894&lang=jp
