id,campusName,academicFieldName,season,subjectName,dayOfWeekPeriod,locationName,lessonModeName,timetableYear,faculties,entryNumber,syllabusDetailUrl
402,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地域文化論Ⅲ,木4,飯田 道子,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",25145,detail?ttblyr=2023&entno=25145&lang=jp
403,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,物理学Ⅰ（実験を含む）,"金3,4",新田 宗土,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",1424,detail?ttblyr=2023&entno=01424&lang=jp
404,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,化学Ⅰ（実験を含む）,"金1,2",岡本 昌樹,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",26330,detail?ttblyr=2023&entno=26330&lang=jp
405,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,倫理学Ⅱ,木3,五味 竜彦,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",29432,detail?ttblyr=2023&entno=29432&lang=jp
407,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,生物学Ⅱ（実験を含む）,"月3,4",坪川 達也,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",49754,detail?ttblyr=2023&entno=49754&lang=jp
408,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅱ,月5,望月 敏弘,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",19843,detail?ttblyr=2023&entno=19843&lang=jp
409,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,春,天文学Ⅰ,木4,下条 圭美,オンライン授業（全回オンデマンド形式）,2023,"['商/商', '経/経済', '文/人文']",3459,detail?ttblyr=2023&entno=03459&lang=jp
410,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,法学Ⅱ（憲法を含む）,木2,菅谷 麻衣,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",14524,detail?ttblyr=2023&entno=14524&lang=jp
411,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,東アジア宗教文化概論Ⅰ,月2,井ノ口 哲也,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",18989,detail?ttblyr=2023&entno=18989&lang=jp
412,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,音楽Ⅱ,火4,井上 智,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",90131,detail?ttblyr=2023&entno=90131&lang=jp
413,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,哲学Ⅱ,木2,豊田 泰淳,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",75488,detail?ttblyr=2023&entno=75488&lang=jp
416,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,健康・身体活動Ⅰ,火1,布施 努,オンライン授業（主としてオンデマンド形式）,2023,"['商/商', '経/経済', '理']",97413,detail?ttblyr=2023&entno=97413&lang=jp
417,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅳ,火3,村上 由美,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",38177,detail?ttblyr=2023&entno=38177&lang=jp
418,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,春,心理学Ⅲ,月1,中野 泰志 他,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",79670,detail?ttblyr=2023&entno=79670&lang=jp
419,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,文学Ⅱ,木2,瀧本 佳容子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",86989,detail?ttblyr=2023&entno=86989&lang=jp
421,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,政治学Ⅱ,月1,築山 宏樹,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",99598,detail?ttblyr=2023&entno=99598&lang=jp
423,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅳ,水4,佐藤 元状,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",37405,detail?ttblyr=2023&entno=37405&lang=jp
424,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,言語認識論,水3,小原 京子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",21558,detail?ttblyr=2023&entno=21558&lang=jp
425,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,春,生物学Ⅰ（実験を含む）,"火1,2",古川 亮平,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",593,detail?ttblyr=2023&entno=00593&lang=jp
426,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,科学史Ⅱ,土3,俵 章浩,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '法/政治', '法/法律', '理']",40981,detail?ttblyr=2023&entno=40981&lang=jp
427,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,哲学Ⅰ,金2,横路 佳幸,オンライン授業（主としてオンデマンド形式）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",51746,detail?ttblyr=2023&entno=51746&lang=jp
428,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,科学史Ⅱ,火3,見上 公一,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '法/政治', '法/法律', '理']",6826,detail?ttblyr=2023&entno=06826&lang=jp
429,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,生物学Ⅱ（実験を含む）,"金1,2",上村 佳孝,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",26856,detail?ttblyr=2023&entno=26856&lang=jp
430,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅱ,水2,熊野谷 葉子,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",19312,detail?ttblyr=2023&entno=19312&lang=jp
431,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,倫理学Ⅱ,金2,エアトル， ヴォルフガング,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",834,detail?ttblyr=2023&entno=00834&lang=jp
432,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,科学史Ⅰ,火3,見上 公一,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '法/法律', '法/政治', '理']",6811,detail?ttblyr=2023&entno=06811&lang=jp
434,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,春,自然地理学Ⅰ,木1,丹羽 雄一,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",42136,detail?ttblyr=2023&entno=42136&lang=jp
435,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,歴史Ⅰ,月3,新井 和広,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",31921,detail?ttblyr=2023&entno=31921&lang=jp
436,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,生物学Ⅰ（実験を含む）,"月1,2",福山 欣司,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",35292,detail?ttblyr=2023&entno=35292&lang=jp
437,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地域文化論Ⅲ,木5,安田 淳,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",28311,detail?ttblyr=2023&entno=28311&lang=jp
438,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,物理学Ⅱ（実験を含む）,"月3,4",河本 祥一,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",41089,detail?ttblyr=2023&entno=41089&lang=jp
439,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,歴史Ⅱ,火4,岩本 健寿,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",75234,detail?ttblyr=2023&entno=75234&lang=jp
440,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,音楽Ⅰ,水1,福中 冬子,対面授業（主として対面授業）,2023,"['経/経済', '文/人文', '法/法律', '法/政治']",51822,detail?ttblyr=2023&entno=51822&lang=jp
441,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,倫理学Ⅰ,金2,エアトル， ヴォルフガング,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",51526,detail?ttblyr=2023&entno=51526&lang=jp
442,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,倫理学Ⅰ,水1,杉本 俊介,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",19441,detail?ttblyr=2023&entno=19441&lang=jp
443,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,春,人類学Ⅰ,水4,中山 一大,対面授業（主として対面授業）,2023,"['商/商', '経/経済']",1807,detail?ttblyr=2023&entno=01807&lang=jp
444,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,生物学Ⅱ（実験を含む）,"木3,4",林 良信,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",34444,detail?ttblyr=2023&entno=34444&lang=jp
445,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,哲学Ⅰ,火4,平井 靖史,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",37630,detail?ttblyr=2023&entno=37630&lang=jp
446,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅱ,月3,綾部 麻美,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",38220,detail?ttblyr=2023&entno=38220&lang=jp
447,日吉,総合教育科目選択必修（Ⅲ系）Ⅲ系　総合・関連系,春,教育学Ⅰ,金5,綾井 桜子,対面授業（主として対面授業）,2023,"['経/経済', '文/人文', '理']",59068,detail?ttblyr=2023&entno=59068&lang=jp
449,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,哲学Ⅰ,金5,鈴木 康則,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",796,detail?ttblyr=2023&entno=00796&lang=jp
450,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,現代芸術論,月3,高桑 和巳,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",12851,detail?ttblyr=2023&entno=12851&lang=jp
451,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,文学Ⅱ,水1,小平 麻衣子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/法律', '法/政治', '理']",28857,detail?ttblyr=2023&entno=28857&lang=jp
452,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,歴史Ⅰ,水4,片山 杜秀,対面授業（主として対面授業）,2023,"['経/経済', '文/人文', '法/法律', '法/政治']",42453,detail?ttblyr=2023&entno=42453&lang=jp
455,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,法学Ⅰ（憲法を含む）,月1,セレナ， フランコ,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",1936,detail?ttblyr=2023&entno=01936&lang=jp
456,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系,秋,人類学Ⅱ,水2,河野 礼子,オンライン授業（全回オンデマンド形式）,2023,"['経/経済', '文/人文']",7803,detail?ttblyr=2023&entno=07803&lang=jp
457,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,生物学Ⅰ（実験を含む）,"月3,4",坪川 達也,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",62769,detail?ttblyr=2023&entno=62769&lang=jp
458,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,政治学Ⅱ,金1,森 聡,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",61887,detail?ttblyr=2023&entno=61887&lang=jp
459,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,秋,物理学Ⅱ（実験を含む）,"金1,2",猪谷 太輔,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",49520,detail?ttblyr=2023&entno=49520&lang=jp
