id,campusName,academicFieldName,season,subjectName,dayOfWeekPeriod,locationName,lessonModeName,timetableYear,faculties,entryNumber,syllabusDetailUrl
178,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,法学Ⅰ（憲法を含む）,木2,菅谷 麻衣,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",13987,detail?ttblyr=2023&entno=13987&lang=jp
180,日吉,総合教育科目選択必修（Ⅰ系）Ⅰ系　自然・数理系（生物・物理・化学）,春,物理学Ⅰ（実験を含む）,"月3,4",河本 祥一,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",1405,detail?ttblyr=2023&entno=01405&lang=jp
181,日吉,総合教育科目選択必修（Ⅲ系）Ⅲ系　総合・関連系,秋,ラテンアメリカ研究Ⅱ,月5,佐藤 正樹,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",80684,detail?ttblyr=2023&entno=80684&lang=jp
182,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,法学Ⅰ（憲法を含む）,月2,野村 和彦,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",48963,detail?ttblyr=2023&entno=48963&lang=jp
183,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅳ,木4,飯田 道子,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",23640,detail?ttblyr=2023&entno=23640&lang=jp
184,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,美術Ⅰ,金3,内藤 正人,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/法律', '法/政治', '理']",59364,detail?ttblyr=2023&entno=59364&lang=jp
185,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅳ,水4,ネウストローエヴァ， ナターリヤ,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",3516,detail?ttblyr=2023&entno=03516&lang=jp
186,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,フランス事情Ⅱ,金4,川村 文重 他,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文']",77916,detail?ttblyr=2023&entno=77916&lang=jp
187,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅳ,木2,上野 貴彦,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",33522,detail?ttblyr=2023&entno=33522&lang=jp
190,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,化学Ⅱ（実験を含む）,"水3,4",土居 志織,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",51397,detail?ttblyr=2023&entno=51397&lang=jp
191,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,文学Ⅱ,金2,高際 裕哉,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '法/政治', '法/法律', '理']",29026,detail?ttblyr=2023&entno=29026&lang=jp
192,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,地理学Ⅱ,水2,山本 真紗子,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",18625,detail?ttblyr=2023&entno=18625&lang=jp
193,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,秋,生物学Ⅱ（実験を含む）,"水1,2",上村 佳孝,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",48978,detail?ttblyr=2023&entno=48978&lang=jp
194,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地域文化論Ⅰ,木4,大隼 エヴァ,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",40205,detail?ttblyr=2023&entno=40205&lang=jp
195,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,法学Ⅱ（憲法を含む）,月2,野村 和彦,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '理']",76632,detail?ttblyr=2023&entno=76632&lang=jp
197,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,秋,美術Ⅱ,木4,荒木 文果,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '法/法律', '文/人文', '法/政治', '理']",69395,detail?ttblyr=2023&entno=69395&lang=jp
198,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,政治学Ⅰ,月3,姜 テユン,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",82888,detail?ttblyr=2023&entno=82888&lang=jp
201,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,倫理学Ⅰ,金1,杉本 俊介,対面授業（主として対面授業）,2023,"['経/経済', '商/商', '文/人文', '法/政治', '法/法律', '理']",40827,detail?ttblyr=2023&entno=40827&lang=jp
202,日吉,総合教育科目Ⅰ類（自然科学系科目）実験科目,春,化学Ⅰ（実験を含む）,"木1,2",井奥 洪二,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文']",21613,detail?ttblyr=2023&entno=21613&lang=jp
203,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,春,地域文化論Ⅰ,水4,礒崎 敦仁,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",24722,detail?ttblyr=2023&entno=24722&lang=jp
206,日吉,総合教育科目Ⅰ類（自然科学系科目）講義科目,春,料理と科学Ⅰ,木5,フラキ， アントニノ,オンライン授業（主としてオンデマンド形式）,2023,"['商/商', '経/経済', '文/人文']",392,detail?ttblyr=2023&entno=00392&lang=jp
207,日吉,総合教育科目選択必修（Ⅱ系）Ⅱ系　人文・社会系,秋,地域文化論Ⅱ,木4,鈴木 透,対面授業（主として対面授業）,2023,"['経/経済', '文/人文']",2894,detail?ttblyr=2023&entno=02894&lang=jp
208,日吉,総合教育科目Ⅱ類（人文・社会科学系科目）講義科目,春,政治学Ⅰ,火1,小田 勇樹,対面授業（主として対面授業）,2023,"['商/商', '経/経済', '文/人文', '理']",84398,detail?ttblyr=2023&entno=84398&lang=jp
